HEIMAT II – L’exode,#,"De
Edgar Reitz",#,"3h 51min
|
Drame,
Historique",#,"Avec
Jan Dieter Schneider,
Antonia Bill,
Maximilian Scheidt",#,"4,2",#,"4,2",#,,#,"1842-1844, L’histoire de la famille Simon. Les coups du destin risquent de détruire cette famille mais c’est une histoire de courage et de foi en l’avenir.",//
Au nom du père,#,"De
Jim Sheridan",#,"2h 13min
|
Drame",#,"Avec
Daniel Day-Lewis,
Pete Postlethwaite,
Emma Thompson",#,"3,6",#,"4,2",#,,#,"En 1975, Gerry Conlon, jeune délinquant originaire de Belfast, est arrêté par la police londonienne qui l'accuse d'être l'instigateur des attentats terroristes à Guildford pour le compte de l'IRA.",//
Onibaba,#,"De
Kaneto Shindô",#,"1h 45min
|
Drame,
Fantastique",#,"Avec
Nobuko Otowa,
Jitsuko Yoshimura,
Taiji Tonoyama",#,"4,2",#,--,#,,#,"Au XIVe siècle, la guerre entre les samouraïs ruine le pays. Une femme et sa belle-fille subsistent difficilement en vendant les armes des soldats qu'elles ont tués. Apprenant un jour que sa bru a une liaison avec un déserteur, la belle-mère se déguise en démon pour la terrifier.",//
Hasta la vista,#,"De
Geoffrey Enthoven",#,"1h 53min
|
Comédie dramatique",#,"Avec
Robrecht Vanden Thoren,
Johan Heldenbergh,
Gilles De Schrijver",#,"3,5",#,"4,2",#,,#,"Trois jeunes handicapés physiques d’une vingtaine d’années aiment le vin et les femmes, mais ils sont encore vierges. Sous prétexte d’une route des vins, ils embarquent pour un voyage en Espagne dans l’espoir d’avoir leur première expérience sexuelle.",//
Nausicaä de la vallée du vent,#,"De
Hayao Miyazaki",#,"1h 57min
|
Aventure,
Animation",#,"Avec
Gorô Naya,
Ichirô Nagai,
Mîna Tominaga",#,"4,5",#,"4,2",#,,#,"Confrontée à la disparition des ressources naturelles de sa planète, la princesse guerrière Nausicaä rassemble son peuple contre l'armée destructrice d'une reine infâme.",//
Ordet,#,"De
Carl Theodor Dreyer",#,"2h 06min
|
Drame",#,"Avec
Henrik Malberg,
Emil Hass Christensen,
Preben Lerdorff Rye",#,"4,2",#,--,#,,#,"En 1930, dans un village du Jutland, des discordes religieuses surviennent entre deux familles lorsqu'il est question d'unir par le mariage deux de leurs enfants.",//
Little Big Man,#,"De
Arthur Penn",#,"2h 19min
|
Aventure,
Western",#,"Avec
Dustin Hoffman,
Faye Dunaway,
Martin Balsam",#,"4,2",#,--,#,,#,"L'histoire d'un visage pâle partagé entre ses origines et sa famille d'adoption, indienne.",//
American Beauty,#,"De
Sam Mendes",#,"2h 02min
|
Drame",#,"Avec
Kevin Spacey,
Annette Bening,
Thora Birch",#,"3,9",#,"4,2",#,,#,"Une maison de rêve, un pavillon bourgeois discrètement cossu dissimule dans une banlieue résidentielle, c'est ici que résident Lester Burnhamm, sa femme Carolyn et leur fille Jane. L'agitation du monde et sa violence semblent bien loin ici. Mais derrière cette respectable façade se tisse une étrange et grinçante tragi-comédie familiale ou ...",//
Mary et Max.,#,"De
Adam Elliot",#,"1h 32min
|
Animation,
Comédie",#,"Avec
Toni Collette,
Philip Seymour Hoffman,
Eric Bana",#,"4,3",#,"4,2",#,,#,"L'amitié entre une petite fille grassouillette de 8 ans et un homme de 44 ans, obèse, atteint de la maldie d'Asperger. Tous deux vivent respectivement à Melbourne et New York.",//
Piège de cristal,#,"De
John McTiernan",#,"2h 12min
|
Action",#,"Avec
Bruce Willis,
Alan Rickman,
Alexander Godunov",#,"3,6",#,"4,2",#,,#,"Des terroristes investissent le siège social d'une multinationale à Los Angeles. Holly, l'ex-femme de John McClane, policier new-yorkais venu sur la côte Ouest pour Noël, est prise en otage. McLane, enfermé dans le bâtiment, passe à l'action...",//
Pride,#,"De
Matthew Warchus",#,"2h 00min
|
Comédie,
Drame",#,"Avec
Bill Nighy,
Imelda Staunton,
Paddy Considine",#,"3,7",#,"4,2",#,,#,"Eté 1984 - Margaret Thatcher est au pouvoir et l’Union Nationale des Mineurs est en grève. Lors de la Gay Pride à Londres, un groupe d’activistes gay et lesbien décide de récolter de l’argent pour venir en aide aux familles des mineurs en grève.",//
La Cité de Dieu,#,"De
Kátia Lund,
Fernando Meirelles",#,"2h 15min
|
Policier,
Drame",#,"Avec
Alexandre Rodrigues,
Leandro Firmino da Hora,
Seu Jorge",#,"3,9",#,"4,2",#,,#,"Dans une favela de Rio de Janeiro, dans les années 60, Fusée, un gamin noir et pauvre, rêve de devenir photographe professionnel. Petit Dé, un enfant de 11 ans, emménage dans la Cité. Il souhaite pour sa part devenir le plus grand criminel de Rio...",//
The Grand Budapest Hotel,#,"De
Wes Anderson",#,"1h 40min
|
Comédie,
Drame",#,"Avec
Ralph Fiennes,
Tony Revolori,
F. Murray Abraham",#,"4,5",#,"4,2",#,,#,"Le film retrace les aventures de Gustave H, l’homme aux clés d’or d’un célèbre hôtel européen de l’entre-deux-guerres et du garçon d’étage Zéro Moustafa, son allié le plus fidèle.",//
La Beauté du Diable,#,"De
René Clair",#,"1h 36min
|
Drame,
Fantastique",#,"Avec
Gérard Philipe,
Michel Simon,
Simone Valère",#,"4,2",#,--,#,,#,"Le professeur Faust, démuni devant la vieillesse, fait un pacte avec le Diable qui lui rendra sa jeunesse contre son âme.",//
Harry Potter et les reliques de la mort - partie 2,#,"De
David Yates",#,"2h 10min
|
Aventure,
Fantastique",#,"Avec
Daniel Radcliffe,
Rupert Grint,
Emma Watson",#,"3,8",#,"4,2",#,à partir de 10 ans,#,"Dans la 2e Partie de cet épisode final, le combat entre les puissances du bien et du mal de l’univers des sorciers se transforme en guerre sans merci. Les enjeux n’ont jamais été si considérables et personne n’est en sécurité.",//
L'Etrange Noël de M. Jack,#,"De
Henry Selick",#,"1h 15min
|
Animation,
Fantastique,
Comédie musicale",#,"Avec
Chris Sarandon,
Danny Elfman,
Catherine O'Hara",#,"4,8",#,"4,2",#,à partir de 8 ans,#,"Voici l'histoire de Jack Skellington, le roi des citrouilles de la ville Halloween, qui découvre un beau jour la ville de Noël et décide de célébrer lui-même cette fête étrange.",//
Mademoiselle,#,"De
Park Chan-Wook",#,"2h 31min
|
Drame,
Romance",#,"Avec
Kim Min-Hee,
Tae-ri Kim,
Jung-woo Ha",#,"3,8",#,"4,2",#,,#,"Corée. Années 30, pendant la colonisation japonaise. Une jeune femme est engagée comme servante d’une riche japonaise, vivant recluse dans un immense manoir sous la coupe d’un oncle tyrannique. Mais Sookee a un secret.",//
The Revenant,#,"De
Alejandro González Iñárritu",#,"2h 36min
|
Aventure,
Western",#,"Avec
Leonardo DiCaprio,
Tom Hardy,
Domhnall Gleeson",#,"3,8",#,"4,2",#,,#,"Dans une Amérique profondément sauvage, Hugh Glass, un trappeur, est attaqué par un ours et grièvement blessé. Abandonné par ses équipiers, il est laissé pour mort. Mais Glass refuse de mourir.",//
Mr. Smith au Sénat,#,"De
Frank Capra",#,"2h 05min
|
Comédie",#,"Avec
Claude Rains,
James Stewart,
Jean Arthur",#,"4,0",#,"4,2",#,,#,"Jefferson Smith est très aimé des Boys Rangers, un club de jeunes garçons qu'il dirige. Cet homme populaire et naïf est une affaire pour le gouverneur Hopper et son chef politique Jim Taylor, qui en font un sénateur idéal pour couvrir leurs sombres histoi",//
Requiem for a Dream,#,"De
Darren Aronofsky",#,"1h 42min
|
Drame",#,"Avec
Jared Leto,
Ellen Burstyn,
Jennifer Connelly",#,"4,0",#,"4,2",#,,#,"Harry Goldfarb est un junkie. Il passe ses journées en compagnie de sa petite amie Marion et son copain Tyrone. Ensemble, ils s'inventent un paradis artificiel. En quête d'une vie meilleure, le trio est entraîné dans une spirale infernale...",//
La La Land,#,"De
Damien Chazelle",#,"2h 08min
|
Comédie musicale,
Romance",#,"Avec
Ryan Gosling,
Emma Stone,
John Legend",#,"4,4",#,"4,2",#,,#,"Au cœur de Los Angeles, une actrice en devenir prénommée Mia sert des cafés entre deux auditions. De son côté, Sebastian, passionné de jazz, joue du piano dans des clubs miteux pour assurer sa subsistance. Tous deux sont bien loin de la vie rêvée à laquelle ils aspirent…",//
Soul,#,"De
Pete Docter,
Kemp Powers",#,"1h 40min
|
Aventure,
Animation,
Famille",#,"Avec
Omar Sy,
Jamie Foxx,
Camille Cottin",#,"4,3",#,"4,2",#,à partir de 6 ans,#,"Au moment où Joe pense que son rêve est désormais à portée de main, un pas malencontreux l’expédie dans un endroit fantastique où il est obligé de réfléchir à nouveau à la signification d’avoir une âme. C’est là qu’il se lie d’amitié avec 22, une âme qui ne pense pas que la vie sur Terre soit aussi bien que ce qu’on veut bien lui faire croire...",//
L'Île aux chiens,#,"De
Wes Anderson",#,"1h 42min
|
Aventure,
Animation",#,"Avec
Vincent Lindon,
Bryan Cranston,
Louis Garrel",#,"4,1",#,"4,2",#,,#,"En raison d’une épidémie de grippe canine, le maire de Megasaki ordonne la mise en quarantaine de tous les chiens de la ville, envoyés sur une île qui devient alors l’Ile aux Chiens. Le jeune Atari, 12 ans, vole un avion et se rend sur l’île pour rechercher son fidèle compagnon, Spots. Aidé par une bande de cinq chiens intrépides et attachants, il découvre une conspiration qui menace la ville.",//
Ready Player One,#,"De
Steven Spielberg",#,"2h 20min
|
Action,
Science Fiction",#,"Avec
Tye Sheridan,
Olivia Cooke,
Ben Mendelsohn",#,"4,0",#,"4,2",#,,#,"2045. Le monde est au bord du chaos. Les êtres humains se réfugient dans l'OASIS, univers virtuel mis au point par le brillant et excentrique James Halliday. Avant de disparaître, celui-ci a décidé de léguer son immense fortune à quiconque découvrira l'œuf de Pâques numérique qu'il a pris soin de dissimuler dans l'OASIS.",//
L'Ange ivre,#,"De
Akira Kurosawa",#,"1h 38min
|
Drame,
Thriller",#,"Avec
Toshirô Mifune,
Takashi Shimura,
Reisaburo Yamamoto",#,"4,0",#,"4,2",#,,#,"Appelé en pleine nuit à soigner un jeune gangster pour une blessure à la main, un médecin alcoolique décèle une affection plus grave, la tuberculose. Il tente de soigner le jeune homme qui ne veut rien entendre, et malgré les disputes et les menaces, il se prend d'amitié pour lui.",//
Bienvenue à Gattaca,#,"De
Andrew Niccol",#,"1h 46min
|
Science Fiction",#,"Avec
Ethan Hawke,
Uma Thurman,
Jude Law",#,"4,2",#,--,#,,#,"Dans un monde parfait, Gattaca est un centre d'études et de recherches spatiales pour des jeunes gens au patrimoine génétique impeccable. Jérôme, candidat idéal, voit sa vie détruite par un accident...",//
La grande illusion,#,"De
Jean Renoir",#,"1h 54min
|
Drame,
Guerre",#,"Avec
Jean Gabin,
Dita Parlo,
Erich Von Stroheim",#,"5,0",#,"4,2",#,,#,"Première Guerre mondiale. Deux soldats français sont faits prisonniers par le commandant von Rauffenstein, un Allemand raffiné et respectueux. Conduits dans un camp de prisonniers, ils aident leurs compagnons de chambrée à creuser un tunnel secret.",//
Le Bleu du Caftan,#,"De
Maryam Touzani",#,"2h 02min
|
Drame,
Romance",#,"Avec
Lubna Azabal,
Saleh Bakri,
Ayoub Missioui",#,"3,8",#,"4,2",#,,#,"Halim est marié depuis longtemps à Mina, avec qui il tient un magasin traditionnel de caftans dans la médina de Salé, au Maroc. Le couple vit depuis toujours avec le secret d’Halim, son homosexualité qu’il a appris à taire.",//
Les Amants crucifiés,#,"De
Kenji Mizoguchi",#,"1h 42min
|
Drame",#,"Avec
Kazuo Hasegawa,
Kyôko Kagawa,
Eitaro Shindo",#,"4,2",#,--,#,,#,"XVIIe siècle. Mohei est le brillant employé de l’imprimeur des calendriers du palais impérial. O-San, la jeune épouse de son patron, sollicite son aide pour éponger les dettes de sa famille car son mari est trop avare. Mohei accepte et emprunte l’argent sur la commande d'un client...",//
Fantastic Mr. Fox,#,"De
Wes Anderson",#,"1h 28min
|
Aventure,
Animation,
Comédie",#,"Avec
George Clooney,
Meryl Streep,
Jason Schwartzman",#,"4,3",#,"4,2",#,à partir de 10 ans,#,Trois fermiers doivent faire face à un renard très futé à la recherche de nourriture pour sa famille...,//
Patients,#,"De
 Grand Corps Malade,
Mehdi Idir",#,"1h 52min
|
Comédie,
Drame",#,"Avec
Pablo Pauly,
Soufiane Guerrab,
Moussa Mansaly",#,"3,8",#,"4,2",#,,#,"Se laver, s'habiller, marcher, jouer au basket, voici ce que Ben ne peut plus faire à son arrivée dans un centre de rééducation suite à un grave accident. Ses nouveaux amis sont tétras, paras, traumas crâniens....",//
Le Cirque,#,"De
Charles Chaplin",#,"1h 12min
|
Comédie,
Drame,
Romance",#,"Avec
Charles Chaplin,
Al Ernest Garcia,
Merna Kennedy",#,"4,0",#,"4,2",#,à partir de 8 ans,#,"En fuyant la police, un vagabond se retrouve sur la piste d’un cirque. Ses étourderies provoquent l’hilarité du public et incitent le directeur de l’établissement à l’embaucher comme clown…",//
Eternal Sunshine of the Spotless Mind,#,"De
Michel Gondry",#,"1h 48min
|
Comédie,
Drame,
Science Fiction",#,"Avec
Jim Carrey,
Kate Winslet,
Kirsten Dunst",#,"4,0",#,"4,2",#,,#,Joel et Clementine ne voient plus que les mauvais côtés de leur tumultueuse histoire d'amour. Joel contacte le Dr. Mierzwiak pour qu'il extirpe de sa mémoire tout ce qui le rattachait à Clementine. Les souvenirs commencent à défiler...,//
"3 Billboards, Les Panneaux de la vengeance",#,"De
Martin McDonagh",#,"1h 56min
|
Comédie,
Policier,
Drame",#,"Avec
Frances McDormand,
Woody Harrelson,
Sam Rockwell",#,"3,9",#,"4,2",#,,#,"Après des mois sans que l'enquête sur la mort de sa fille ait avancé, Mildred Hayes prend les choses en main, affichant un message controversé visant le très respecté chef de la police sur trois grands panneaux à l'entrée de leur ville.",//
Chien enragé,#,"De
Akira Kurosawa",#,"2h 02min
|
Policier,
Drame",#,"Avec
Toshirô Mifune,
Takashi Shimura,
Keiko Awaji",#,"4,8",#,"4,2",#,,#,"Dans le Japon d'après-guerre, un policier se fait subtiliser son arme. Il mène son enquête dans les bas-fonds de Tokyo, où il côtoie la misère d'une population qui survit difficilement à la défaite de son pays.",//
Kill Bill: Volume 1,#,"De
Quentin Tarantino",#,"1h 52min
|
Action,
Arts Martiaux,
Thriller",#,"Avec
Uma Thurman,
Sonny Chiba,
Lucy Liu",#,"4,0",#,"4,2",#,,#,"Laissée pour morte après un massacre dans une chapelle où avait lieu son mariage, une tueuse à gages sort de son coma et se venge en éliminant les membres d'une organisation criminelle, dont leur chef Bill qu'elle se réserve pour la fin.",//
Dans ses yeux,#,"De
Juan José Campanella",#,"2h 09min
|
Policier,
Drame,
Romance",#,"Avec
Ricardo Darín,
Soledad Villamil,
Pablo Rago",#,"3,6",#,"4,2",#,,#,"1974, Buenos Aires. Benjamin Esposito enquête sur le meurtre violent d'une jeune femme. 25 ans plus tard, il décide d'écrire un roman basé sur cette affaire ""classée"" dont il a été témoin et protagoniste...",//
Les Indestructibles 2,#,"De
Brad Bird",#,"1h 58min
|
Aventure,
Animation,
Famille",#,"Avec
Gérard Lanvin,
Craig T. Nelson,
Déborah Perret",#,"4,2",#,"4,2",#,à partir de 8 ans,#,"La suite des aventures de la famille Indestructibles. Alors qu'Hélène (Elastic Girl) prend la tête de la mission ""sauver le monde"", Bob (Mr Indestructible) se retrouve en dehors de sa zone de confort à devoir gérer de manière chaotique les tâches de la vie quotidienne.",//
